"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/14/2021","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/15/2021","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/16/2021","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/17/2021","43","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/18/2021","8","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"12/19/2021","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/20/2021","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/21/2021","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/22/2021","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/23/2021","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/24/2021","13","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"12/25/2021","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/26/2021","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/27/2021","9","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"12/28/2021","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"12/29/2021","10","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"12/30/2021","17","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"12/31/2021","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/01/2022","21","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/02/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/03/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/04/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/05/2022","13","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/06/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/07/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/08/2022","12","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/09/2022","11","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"01/10/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/11/2022","35","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/12/2022","22","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/13/2022","28","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"01/14/2022","22","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/15/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/16/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/17/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/18/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/19/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/20/2022","19","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/21/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/22/2022","11","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"01/23/2022","31","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"01/24/2022","17","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"01/25/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/26/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/27/2022","29","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/28/2022","21","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/29/2022","15","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"01/30/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"01/31/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/01/2022","20","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/02/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/03/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/04/2022","7","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/05/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/06/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/07/2022","19","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/08/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/09/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/10/2022","14","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/11/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/12/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/13/2022","10","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/14/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/15/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/16/2022","29","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/17/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/18/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/19/2022","21","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/20/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/21/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/22/2022","21","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"02/23/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/24/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/25/2022","36","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/26/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/27/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"02/28/2022","30","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"03/01/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/02/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/03/2022","20","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"03/04/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/05/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/06/2022","17","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"03/07/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/08/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/09/2022","11","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"03/10/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/11/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/12/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/13/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/14/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/15/2022","24","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"03/16/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/17/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/18/2022","27","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/19/2022","7","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"03/20/2022","5","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/21/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/22/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/23/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/24/2022","6","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"03/25/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/26/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/27/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/28/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/29/2022","20","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/30/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"03/31/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/01/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/02/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/03/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/04/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/05/2022","27","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/06/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/07/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/08/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/09/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/10/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/11/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/12/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/13/2022","23","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/14/2022","9","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"04/15/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/16/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/17/2022","5","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"04/18/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/19/2022","20","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/20/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/21/2022","31","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/22/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/23/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/24/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/25/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/26/2022","25","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/27/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/28/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/29/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"04/30/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/01/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/02/2022","13","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"05/03/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/04/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/05/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/06/2022","27","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/07/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/08/2022","11","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"05/09/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/10/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/11/2022","16","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"05/12/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/13/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/14/2022","22","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/15/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/16/2022","12","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"05/17/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/18/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/19/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/20/2022","11","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"05/21/2022","14","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"05/22/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/23/2022","11","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"05/24/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/25/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/26/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/27/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/28/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/29/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/30/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"05/31/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/01/2022","10","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"06/02/2022","9","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"06/03/2022","7","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"06/04/2022","12","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"06/05/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/06/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/07/2022","21","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"06/08/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/09/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/10/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/11/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/12/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/13/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/14/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/15/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/16/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/17/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/18/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/19/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/20/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/21/2022","10","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"06/22/2022","20","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"06/23/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/24/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/25/2022","24","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/26/2022","28","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/27/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/28/2022","22","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"06/29/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"06/30/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/01/2022","20","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"07/02/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/03/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/04/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/05/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/06/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/07/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/08/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/09/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/10/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/11/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/12/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/13/2022","17","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"07/14/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/15/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/16/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/17/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/18/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/19/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/20/2022","22","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/21/2022","23","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/22/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/23/2022","25","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/24/2022","23","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/25/2022","21","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"07/26/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/27/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/28/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/29/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/30/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"07/31/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/01/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/02/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/03/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/04/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/05/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/06/2022","20","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/07/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/08/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/09/2022","14","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"08/10/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/11/2022","12","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/12/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/13/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/14/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/15/2022","20","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/16/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/17/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/18/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/19/2022","48","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"08/20/2022","20","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/21/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/22/2022","10","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"08/23/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/24/2022","11","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"08/25/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/26/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/27/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/28/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/29/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/30/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"08/31/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/01/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/02/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/03/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/04/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/05/2022","7","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"09/06/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/07/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/08/2022","12","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"09/09/2022","17","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/10/2022","25","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/11/2022","24","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/12/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/13/2022","9","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"09/14/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/15/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/16/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/17/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/18/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/19/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/20/2022","8","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"09/21/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/22/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/23/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/24/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/25/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/26/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/27/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/28/2022","7","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/29/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"09/30/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/01/2022","11","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/02/2022","14","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"10/03/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/04/2022","10","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/05/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/06/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/07/2022","14","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/08/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/09/2022","8","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/10/2022","13","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/11/2022","12","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"10/12/2022","18","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/13/2022","21","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/14/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/15/2022","14","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"10/16/2022","19","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"10/17/2022","17","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
"10/18/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/19/2022","9","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/20/2022","11","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"10/21/2022","15","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/22/2022","16","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/23/2022","19","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/24/2022","8","","MOOSEHILL SCHOOL","33-015-0018","AQS"
"10/25/2022","6","","PORTSMOUTH - PEIRCE ISLAND","33-015-0014","AQS"
"10/26/2022","8","","DUDLEY SQUARE ROXBURY","25-025-0042","AQS"
